Name,Product_URL,Colors,Size,Image Url
Casual Regular Sleeves Printed Women Blue Top,https://www.flipkart.com/nayo-casual-printed-women-blue-top/p/itm07893d2f650cf?pid=TOPGA9XHHXNXZDTJ&lid=LSTTOPGA9XHHXNXZDTJR4GMYG&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_331&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF03m1RG6-WltS_y6mKdo8pyw7FoP3i_ECnTyONnrzxjeUA%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/kxxl9jk0/top/8/u/9/m-ber3293-nayo-original-imaga9xckfr399fw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kxxl9jk0/top/z/z/r/m-ber3293-nayo-original-imaga9xcdtzkwzss.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kxxl9jk0/top/u/d/e/m-ber3293-nayo-original-imaga9xcrhemksna.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kxxl9jk0/top/8/u/x/m-ber3293-nayo-original-imaga9xcyygvzjzx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kxxl9jk0/top/i/b/z/m-ber3293-nayo-original-imaga9xch2rhg46d.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kxxl9jk0/top/m/h/u/m-ber3293-nayo-original-imaga9xcfbghg7qb.jpeg?q=70']"
Casual Sleeveless Striped Women Maroon Top,https://www.flipkart.com/denim-art-fashions-casual-striped-women-maroon-top/p/itmdaa16bae5f72f?pid=TOPGPN8J5C4NHYZP&lid=LSTTOPGPN8J5C4NHYZPNLIXQB&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_332&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF03m8Hk42Ye-gYTezj5Mu52Mlq2sFEvXkyXMovg2l6r78A%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Dark Blue', 'Light Green', 'Maroon', 'Multicolor', 'Pink', 'Purple']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/f/b/s-swg-ldt-049-swaggerjns-original-imagpn5x76guxqcn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/i/o/s-swg-ldt-049-swaggerjns-original-imagpn5x6hf8eabm.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/7/i/s-swg-ldt-049-swaggerjns-original-imagpn5xthhrpyhh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/s/x/s-swg-ldt-049-swaggerjns-original-imagpn5xz5s8yhkf.jpeg?q=70']"
Casual Regular Sleeves Striped Women Yellow Top,https://www.flipkart.com/yash-gallery-casual-regular-sleeve-striped-women-yellow-top/p/itmf6hbfhjgktvfn?pid=TOPF6H883FBVYZDF&lid=LSTTOPF6H883FBVYZDFEGAOL6&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_333&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPF6H883FBVYZDF.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['XS', 'S', 'M', 'L', 'XL', 'XXL', '4XL', '5XL']","['https://rukminim2.flixcart.com/image/128/128/k4rcmfk0/top/h/t/c/3xl-206yk324mustard-yash-gallery-original-imafnh8g2knbz4tw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k4rcmfk0/top/h/t/c/3xl-206yk324mustard-yash-gallery-original-imafnh8gszthxndy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k4rcmfk0/top/h/t/c/3xl-206yk324mustard-yash-gallery-original-imafnh8gf8yvj6z5.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/k4rcmfk0/top/h/t/c/3xl-206yk324mustard-yash-gallery-original-imafnh8gpxg47xj2.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kflftzk0/top/h/t/c/l-206yk324mustard-yash-gallery-original-imafwyzfngfeemqj.jpeg?q=70']"
"Casual Balloon Sleeve Printed Women Brown, Black Top",https://www.flipkart.com/rajovati-casual-printed-women-brown-black-top/p/itm6faa8ed762be7?pid=TOPGMUF2RN6RGGDG&lid=LSTTOPGMUF2RN6RGGDGW0LPYR&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_334&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPGMUF2RN6RGGDG.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black, Brown', 'Blue, White', 'Maroon']","['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/w/4/i/m-top195-rajovati-original-imagmuyxz9q7hcq4.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/h/q/m-top195-rajovati-original-imagmuyxyfzmxqsb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/d/l/s/m-top195-rajovati-original-imagmuyxjdwgzjhc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/o/h/p/m-top195-rajovati-original-imagmuyxetd4rzxx.jpeg?q=70']"
Casual Regular Sleeves Floral Print Women White Top,https://www.flipkart.com/harpa-casual-3-4-sleeve-floral-print-women-white-top/p/itmf3z5fhupnpsfg?pid=TOPF3FMG6HTG4ZFB&lid=LSTTOPF3FMG6HTG4ZFBWKJHHQ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_335&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPF3FMG6HTG4ZFB.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/m/j/m-gr5320a-cream-harpa-original-imagkn6dsvnf4a8z.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/m/j/m-gr5320a-cream-harpa-original-imagkn6dsvnf4a8z.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/n/p/m-gr5320a-cream-harpa-original-imagkn6dhttfuzs8.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/w/v/1/m-gr5320a-cream-harpa-original-imagkn6dzgn9cz8n.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/5/7/6/m-gr5320a-cream-harpa-original-imagkn6dgwu8ejta.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/e/a/l/m-gr5320a-cream-harpa-original-imagkn6dwxucshgp.jpeg?q=70']"
Casual Regular Sleeves Solid Women White Top,https://www.flipkart.com/sassafras-casual-regular-sleeve-solid-women-white-top/p/itm77ab0f9564f90?pid=TOPFVB5HGFH4PH9G&lid=LSTTOPFVB5HGFH4PH9GEKURFA&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_336&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPFVB5HGFH4PH9G.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Peach', 'White']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/keokpe80/top/k/r/w/s-sftops4897-sassafras-original-imafvbg5serxhz5m.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/keokpe80/top/k/r/w/xl-sftops4897-sassafras-original-imafvbg5sfmxekpu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/keokpe80/top/k/r/w/l-sftops4897-sassafras-original-imafvbg5vaszvhey.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/keokpe80/top/k/r/w/l-sftops4897-sassafras-original-imafvbg5geyxspvf.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/keokpe80/top/k/r/w/xl-sftops4897-sassafras-original-imafvbg5fjfvgcse.jpeg?q=70']"
Casual Roll Up Sleeves Striped Women Blue Top,https://www.flipkart.com/ap2kurti-casual-striped-women-blue-top/p/itm040dfde681d42?pid=TOPG9NFYRFUMKU2C&lid=LSTTOPG9NFYRFUMKU2CIP4B6K&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_337&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF03RewRrZaAQ_0XtNT39Y2xwnTWVqHrcvqJzAT8q0MtVxA%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Blue', 'Grey', 'Light Browen', 'Lime Green', 'PEECH', 'Pink']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/c/b/l/s-tc15-ap2kurti-original-imag9nfyrrzxtsw3.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/c/h/s/s-tc15-ap2kurti-original-imag9nfyydkqwfnr.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/e/l/s/s-tc15-ap2kurti-original-imag9nfyq9mffumq.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/t/k/a/s-tc15-ap2kurti-original-imag9nfyzwrbfdv7.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/9/z/c/s-tc15-ap2kurti-original-imag9nfywypctjbd.jpeg?q=70']"
Casual Roll Up Sleeves Striped Women Red Top,https://www.flipkart.com/ap2kurti-casual-striped-women-red-top/p/itm3dcdf8ff6dcae?pid=TOPG9NFYUTCHGU6C&lid=LSTTOPG9NFYUTCHGU6CVP6TBM&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_338&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF00GI3dZpjmhGzXjBOhksiT0tf9qOQ0lUElH2EwqzVwATg%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Blue', 'Grey', 'Light Browen', 'Lime Green', 'PEECH', 'Pink']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/h/o/k/m-tc15-ap2kurti-original-imag9nfyymygudym.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/a/p/w/m-tc15-ap2kurti-original-imag9nfyadhszhjy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/7/3/s/m-tc15-ap2kurti-original-imag9nfybtx3gg3q.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/s/x/t/m-tc15-ap2kurti-original-imag9nfyq6kdkze4.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kx3l0nk0/top/n/g/9/m-tc15-ap2kurti-original-imag9nfyymgm3gnc.jpeg?q=70']"
Casual Regular Sleeves Solid Women White Top,https://www.flipkart.com/stylistico-casual-half-sleeve-solid-women-white-top/p/itm5c07020b8f001?pid=TOPFQY8WSCQR6NQH&lid=LSTTOPFQY8WSCQR6NQHSGAQQL&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_339&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPFQY8WSCQR6NQH.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Maroon', 'Mustard', 'Off-White']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/7/s/s/s-lace01-white-stylistico-original-imafpthyvvb3gb9r.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/8/0/s-lace01-white-stylistico-original-imafpthyg7hehgbs.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/v/c/s-lace01-white-stylistico-original-imafpthysuzxwyjy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/x/i/e/s-lace01-white-stylistico-original-imafpthymn3vgfv5.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/k/k/o/s-lace01-white-stylistico-original-imaghr3mqzhhwaft.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/6/4/v/s-lace01-white-stylistico-original-imafqyh8ykbkvg5z.jpeg?q=70']"
Casual Regular Sleeves Solid Women Green Top,https://www.flipkart.com/sassafras-casual-solid-women-green-top/p/itmf65c52b1c3b79?pid=TOPGF5GCZJHKHJHP&lid=LSTTOPGF5GCZJHKHJHPNBDJ5S&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_340&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPGF5GCZJHKHJHP.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Olive', 'Peach']","['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/l47cu4w0/top/n/6/3/l-sftops41036-sassafras-original-imagf5gbnbezsg4b.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l47cu4w0/top/t/n/f/l-sftops41036-sassafras-original-imagf5gbkfn6b93w.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l47cu4w0/top/x/i/r/l-sftops41036-sassafras-original-imagf5gbxqfgffbz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l47cu4w0/top/u/n/b/l-sftops41036-sassafras-original-imagf5gbzfr4pzjy.jpeg?q=70']"
Casual Roll Up Sleeves Striped Women Brown Top,https://www.flipkart.com/ap2kurti-casual-striped-women-brown-top/p/itm20e48d807673b?pid=TOPGDE67MBD7NYDW&lid=LSTTOPGDE67MBD7NYDW2OLMBQ&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_341&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF03svPMminjnjUPxsKHKPgQIXobMzbgi0cTA3jQ8tw9Kxg%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Blue', 'Grey', 'Light Browen', 'Lime Green', 'PEECH', 'Pink']","['S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/l1xwqkw0/top/f/1/l/xxl-cotton-top-ap2kurti-original-imagde67uyhgfqpu.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1xwqkw0/top/4/c/a/xxl-cotton-top-ap2kurti-original-imagde67qkbsqnes.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1xwqkw0/top/u/1/a/xxl-cotton-top-ap2kurti-original-imagde675q35fns6.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1xwqkw0/top/4/j/h/xxl-cotton-top-ap2kurti-original-imagde67dkqtrr3w.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l1xwqkw0/top/v/c/c/xxl-cotton-top-ap2kurti-original-imagde67hgrjntby.jpeg?q=70']"
Casual Puff Sleeves Printed Women White Top,https://www.flipkart.com/uptownie-lite-casual-short-sleeve-printed-women-white-top/p/itm1f2733bf14264?pid=TOPG2SYTA2NWFHZN&lid=LSTTOPG2SYTA2NWFHZNUSPCY9&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_342&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF01pnTOSfByo6ks42a6vy9Vnm63kivG417-QGENb2VOLpw%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Black 4', 'Blue', 'Green', 'Light Blue', 'Navy Blue', 'Orange 3', 'Pink', 'Pink 2', 'Pink 4', 'Red', 'White', 'Yellow']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/1/i/0/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytyfwt9nwj.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/a/4/k/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytfvanrfwv.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/u/0/6/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytmdrfwtmd.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/l/u/l/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytvgbjhdrx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/f/n/s/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2sytdvmn5efp.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/koad9jk0/top/c/r/u/xxl-ulss19tp09-37-166-uptownie-lite-original-imag2syttg7afzsy.jpeg?q=70']"
Casual Sleeveless Solid Women Maroon Top,https://www.flipkart.com/q-rious-casual-solid-women-maroon-top/p/itmf6dff818c3f56?pid=TOPG8QN5ZXKGQTZ7&lid=LSTTOPG8QN5ZXKGQTZ7NN5BHV&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_343&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPG8QN5ZXKGQTZ7.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Coffee', 'Coral', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/kvy58y80/top/k/i/w/xl-stop2-maroon-q-rious-original-imag8qn5t3zggffx.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kvy58y80/top/p/j/w/xl-stop2-maroon-q-rious-original-imag8qn5qannhgfh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kvy58y80/top/r/o/m/xl-stop2-maroon-q-rious-original-imag8qn5gwjcywhz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kvy58y80/top/k/o/x/xl-stop2-maroon-q-rious-original-imag8qn54jyjjzqc.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kvy58y80/top/6/9/u/xl-stop2-maroon-q-rious-original-imag8qn5ufgbubjh.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/kvy58y80/top/9/2/1/xl-stop2-maroon-q-rious-original-imag8qn5mgx3zzhg.jpeg?q=70']"
Casual Cuffed Sleeves Solid Women Beige Top,https://www.flipkart.com/sinsay-casual-solid-women-beige-top/p/itma18fa75bc6287?pid=TOPGREK4CZZ4DKKK&lid=LSTTOPGREK4CZZ4DKKKTU6PQR&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_344&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPGREK4CZZ4DKKK.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['XS', 'S', 'M', 'L']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/s/p/d/-original-imagrzncg2ys5sfp.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/h/b/c/-original-imagrznchyevjfyt.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/i/k/d/-original-imagrznctzzh6auw.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/v/z/g/-original-imagrzncdqjpytzb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/2/k/t/-original-imagrznchwjvywky.jpeg?q=70']"
Casual Regular Sleeves Printed Women Black Top,https://www.flipkart.com/adokedo-casual-printed-women-black-top/p/itmaa0dfc037bdc7?pid=TOPGZCHA2WUGQNXX&lid=LSTTOPGZCHA2WUGQNXX7CKGQH&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_345&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPGZCHA2WUGQNXX.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,[],"['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/g/4/q/xxl-00672-adokedo-original-imagzchaghxjzbev.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/z/k/c/xxl-00672-adokedo-original-imagzchasshdtykb.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/m/o/d/xxl-00672-adokedo-original-imagzchag46jtgyy.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/r/p/b/xxl-00672-adokedo-original-imagzchabm9hjcmv.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/k/x/8/xxl-00672-adokedo-original-imagzchak9bnfamk.jpeg?q=70']"
Casual Puff Sleeves Self Design Women Pink Top,https://www.flipkart.com/harpa-casual-self-design-women-pink-top/p/itmc3b14c56ccb56?pid=TOPGCGY9PEPQDEEG&lid=LSTTOPGCGY9PEPQDEEGYTIH22&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_346&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=55984bb2-61d3-4d0f-9da9-27c95778a5e0.TOPGCGY9PEPQDEEG.SEARCH&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Blue', 'Maroon', 'Mustard', 'Pink']","['XS', 'S', 'M', 'L', 'XL']","['https://rukminim2.flixcart.com/image/128/128/l0tweq80/top/9/o/o/xs-gr6275-pink-harpa-original-imagcgy8amyfhpt8.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0tweq80/top/w/q/r/xs-gr6275-pink-harpa-original-imagcgy8gcvy3fph.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0tweq80/top/f/l/1/xs-gr6275-pink-harpa-original-imagcgy8ahqypfsn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0tweq80/top/n/c/i/xs-gr6275-pink-harpa-original-imagcgy8mzw2ghtn.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/l0tweq80/top/b/s/l/xs-gr6275-pink-harpa-original-imagcgy8tv5ava2g.jpeg?q=70']"
Casual Sleeveless Self Design Women Black Top,https://www.flipkart.com/q-rious-casual-self-design-women-black-top/p/itm403c95992ad94?pid=TOPG8HYUXPZWPXRA&lid=LSTTOPG8HYUXPZWPXRAMWCZDK&marketplace=FLIPKART&q=tops+for+women+wear&store=clo%2Fash%2Fohw%2F36j&srno=s_9_347&otracker=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_10_na_na_na&fm=organic&iid=en_8y8xsNrr7RUjDNI3zGi3CDq2QdOYw_rBvBAbq19RF02c6BUz4Dqe57OM12QJ5lBvNpXFWs_82EYmA1SQRDYu-g%3D%3D&ppt=None&ppn=None&ssid=diao2x11740000001692719608316&qH=26c2838b3aeb0a75,"['Black', 'Brown', 'Coffee', 'Lavender', 'Maroon', 'Pista']","['XS', 'S', 'M', 'L', 'XL', 'XXL']","['https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/t/p/l-ct1-black-q-rious-original-imaggzhgnj9ky5xe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/q/t/p/l-ct1-black-q-rious-original-imaggzhgnj9ky5xe.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/u/c/b/l-ct1-black-q-rious-original-imaggzhgsfnrrrz5.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/y/n/p/l-ct1-black-q-rious-original-imaggzhgfstcbaeg.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/8/c/o/l-ct1-black-q-rious-original-imaggzhgfhrw7a3y.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/b/q/4/l-ct1-black-q-rious-original-imaggzhgqfng7xhz.jpeg?q=70', 'https://rukminim2.flixcart.com/image/128/128/xif0q/top/f/u/r/l-ct1-black-q-rious-original-imaggzhgmknttuuf.jpeg?q=70']"
